id,created_at,original_text
ID019920,2020-04-27,samdegreen huxijingt spreading china timely informed
ID019921,2020-04-27,pm trudeau covid19 change life canada years
ID019922,2020-04-27,covid19 kano records deaths
ID019923,2020-04-27,china emerging covid19 international economic development game
ID019924,2020-04-27,facebook cracking harmful misinformation covid19 miracle cures isnt cl
ID019925,2020-04-27,hundreds thousands holders essential workers fighting pandemic
ID019926,2020-04-27,
ID019927,2020-04-27,jennywackett 10downingstreet borisjohnson pleased boris easier carry norma
ID019928,2020-04-27,students florida university sharing positivity negatively impacted covid19 gtgt
ID019929,2020-04-27,shenarashley evidence literature folks receive windfall amounts
ID019930,2020-04-27,office answers calls common pay rent covid19
ID019931,2020-04-27,democrats covid19 survivor rep karen whitsett decries michigans censure attemp
ID019932,2020-04-27,kind caring person needed good chance wont
ID019933,2020-04-27,olga02138 kleimangary bank bringing game ida countries tiny contribution cases
ID019934,2020-04-27,interviewed algerian journalist selma kasmi covid19 algeria future hirak meriponline
ID019935,2020-04-27,dwightcooper16 tarafortrump media incorrectly reported audrey survived covid19 998 people
ID019936,2020-04-27,nancy pelosi prioritizing green deal rescue aid american families small businesses pelosi ta
ID019937,2020-04-27,drumpf indirectly responsible creation zombies solving covid19 problem
ID019938,2020-04-27,attending satellite 6th event free attending paid workshop 7th
ID019939,2020-04-27,hard providers disabled worry protective equipment changed routines financial
ID019940,2020-04-27,frustrating scathing read covid 19 outbreak cargill meat packing facility dr hinshaws suggesti
ID019941,2020-04-27,impact positive diagnosis covid19 patients mental health condition frightening honestl
ID019942,2020-04-27,dozen voters poll workers tested positive disease caused unique coronavirus
ID019943,2020-04-27,hot weather bad news airconditioning spread covid19 9 people restaurant china business insider htt
ID019944,2020-04-27,deaths soared early weeks pandemic exceeding number attributed covid19
ID019945,2020-04-27,doctor coronavirus protect covid19
ID019946,2020-04-27,latest phishing campaigns spoof federal reserve sba cybercriminals pivoting economic stimulus lures fraud
ID019947,2020-04-27,covid19 legislation congress include testing treatment economic relief regardles
ID019948,2020-04-27,big shout carers continuing jobs vulnerable people covid19 ou
ID019949,2020-04-27,covid19 nigerians fed pigs ohanaeze ijaw yoruba groups arewa decries government
ID019950,2020-04-27,ninernotice april 27 update includes message dean davis covid19 reporting form inf
ID019951,2020-04-27,covid19 crisis health real estate markets globally varies region mansionglob
ID019952,2020-04-27,usgpos hosting libraryoriented webinar cdcgov upcoming session focused cdcs
ID019953,2020-04-27,mopepemakasi kinyanboy edsimiyu joeasali njerithorne mohkenya instance numerous count
ID019954,2020-04-27,ecommerce todays behaviors impact global retail saps christian schoenauer digs
ID019955,2020-04-27,frontline workers amp support provide premium pay increase
ID019956,2020-04-27,covid19 pandemic massive mental health crisis country isnt ready scare
ID019957,2020-04-27,covid19 reduces numbers youth incarcerated coronavirus pandemic hold month
ID019958,2020-04-27,closely watched arthritis drug disappoints covid19 treatment studies
ID019959,2020-04-27,wtf commie youtube twitter aytu heatlight working prototype trump suggested blasting uv light
ID019960,2020-04-27,justapbrfan horowitz101 mviser bostonglobe newspaper account death statisti
ID019961,2020-04-27,heart disease coronavirus scares hell lives dont choking
ID019962,2020-04-27,governments build trust ai fight covid19 theofficialacm
ID019963,2020-04-27,official uk hospitalbased covid19 death count exceeds british armys death toll day
ID019964,2020-04-27,200 cuban doctors welcomed landed south africa country fight covid19 te
ID019965,2020-04-27,great initiative combat covid19 africa data usaiddigital usaidgh fhiventures
ID019966,2020-04-27,mattyglesias epidemiologists understand coronavirus amp covid19 reacts
ID019967,2020-04-27,york cancels democratic presidential primary covid19 pandemic joe biden canceling pr
ID019968,2020-04-27,atiarrowhead partnering nmecondev offering video series focused support businesses duri
ID019969,2020-04-27,fight prejudice fight coronavirus join fight covid19 pandemic
ID019970,2020-04-27,schools closed covid19 online kindergarten registration open register child visi
ID019971,2020-04-27,challenge friends join game chance site raise founds donate
ID019972,2020-04-27,covid19 cases 1 population
ID019973,2020-04-27,mhiztayudee mhiztayudee contacting provisioned 10 daily free sms
ID019974,2020-04-27,renal histopathological analysis 26 postmortem ndings patients covid19 china
ID019975,2020-04-27,watch sheltering place
ID019976,2020-04-27,kody bliss punter auburnfootball 20032006 doctor lines covid1
ID019977,2020-04-27,smart logistics facilitated transportation supplies china coronavirus pneumonia covid19
ID019978,2020-04-27,brooks sandwich house reopen monthlong closure covid19 wsoctv
ID019979,2020-04-27,danecofm started local food pickups alliantecenter support local farmers amp small food businesses duri
ID019980,2020-04-27,join skipping story headline covid19 folks
ID019981,2020-04-27,gates vehemently defended chinas initial response coronavirus outbreak sunday telling cnns fareed zakaria tha
ID019982,2020-04-27,main story zbcnewsonline death mbuya nehanda 15 minutes hour long bull
ID019983,2020-04-27,powerful video journalists keeping informed keeping safe midst covi
ID019984,2020-04-27,avoiding intubation key gt uchicago medicine doctors remarkable success ventilator alternatives tr
ID019985,2020-04-27,covid19 infections continue climb local hospitals 2000 kaleidahealth amp chsbuffalo workers slated mo
ID019986,2020-04-27,deals covid19 protection products clovia shop
ID019987,2020-04-27,impact coronavirus eiagov forecasting electric power sector generation wil
ID019988,2020-04-27,pseudoscience covid19 weve
ID019989,2020-04-27,unprecedented public health measures designed control covid19 accompanied unprecedented expansion
ID019990,2020-04-27,simply unacceptable heartbreaking
ID019991,2020-04-27,meeting chaired drhadiza attended malam nasir elrufai covid19 cases
ID019992,2020-04-27,covid19 review dike rostant monday april 27th 2020 youtube
ID019993,2020-04-27,update rwandahealth statement 16 cases identified today 1214
ID019994,2020-04-27,time throw caution wind nicola sturgeon country exercise caution
ID019995,2020-04-27,meddetectdogs harper 241 balls london scottish golf wimbledon common uk lockdown began
ID019996,2020-04-27,tosinolugbenga tosins formulae linear structure simple straightforward wrote progra
ID019997,2020-04-27,parents amp carers news covid19 impact expansion elc early years team aberdeencc
ID019998,2020-04-27,recovered covid19 donate plasma
ID019999,2020-04-27,join tomorrow minute silence remember lost lives covid19
ID020000,2020-04-27,scientists billionaires team secret plan defeat covid19 unorthodox strategy foun
ID020001,2020-04-27,property tax strike free landlord money month free rent
ID020002,2020-04-27,covid19 testing sites locator
ID020003,2020-04-27,uncertainty covid19 brought financial markets lives easy discouraged
ID020004,2020-04-27,deeply saddened deaths people covid19 observing minutes silence tomorrow 11am
ID020005,2020-04-27,dyer arrogant exceptionalism leads uk grave covid19 errors
ID020006,2020-04-27,receiving surprising outpouring prayer support social media mother hospitalized wit
ID020007,2020-04-27,emptywheel covid19 prison situation humanitarian zudzwang
ID020008,2020-04-27,smuggle covid19 medical supplies avoid federal seizures house probes jared kushner 42120
ID020009,2020-04-27,york startup creating 3dprinted face shields health care workers lines covid19
ID020010,2020-04-27,juanitamercer memorialu presence experience covid 19 pandemic compelling peoples
ID020011,2020-04-27,group recognizing disparity covid19 deaths black african american residents roughly 80 covi
ID020012,2020-04-27,vanguardngrnews kindly title executive uninformed covid19
ID020013,2020-04-27,reported story months colonia residents face emergencies impending
ID020014,2020-04-27,joebiden hold virtual womens town hall tomorrow focusing covid19 amp featuring special guest special guest
ID020015,2020-04-27,breaking gunshots ongoing kubwa youths block truck conveying covid19 palliatives security officials curr
ID020016,2020-04-27,russell testing covid19 expanded
ID020017,2020-04-27,springer released 400 science books downloadable pdf free free textbooks library link spe
ID020018,2020-04-27,gates calls digital certificate identify received covid19 vaccine
ID020019,2020-04-27,governor sindh imran ismail tested positive covid19 smart lockdown
ID020020,2020-04-27,leader antilockdown protests tests positive covid19 leader nc prote
ID020021,2020-04-27,published functional fear predicts public health compliance covid19 pandemic dfido1 craigharper19
ID020022,2020-04-27,leader north carolina antilockdown protests tests positive covid19 raw story rawst
ID020023,2020-04-27,thesharkdaymond nice people nice crap bout covid 19 making hitlers
ID020024,2020-04-27,covid19 conspiracies turobocharged conservative media
ID020025,2020-04-27,expenses covid19 missourians disabilities continue grow
ID020026,2020-04-27,alyssa boyfriend work covid19 hand groceries goal 70 remaining
ID020027,2020-04-27,people country delivering groceries free gradiva couzin
ID020028,2020-04-27,sad postponed covid19 booked
ID020029,2020-04-27,thunderbirds blue angels salute york jersey pennsylvania covid19 responders
ID020030,2020-04-27,tomorrow relief increase resilience emerge quarantine stronger pandemic
ID020031,2020-04-27,cdc symptoms disease chills repeated shaking chills muscle pain headache
ID020032,2020-04-27,ashe county hs athletics covid19 update
ID020033,2020-04-27,daily uk press conference uk health minister worried reports severe inflamma
ID020034,2020-04-27,mbrunelwalker matthancock agree outrageous provide insufficient ppe workers al
ID020035,2020-04-27,properties cleaned covid 19 update cleans conducted strictly fol
ID020036,2020-04-27,tiffanibova difficulty lies opportunity time grow persona
ID020037,2020-04-27,coronavirus researchers china partner origins covid19
ID020038,2020-04-27,coping covid19 workshop social circles monday april 27 2020 56 pm learn practice ef
ID020039,2020-04-27,follower sums covid19 outbreak acute care facility kirkland washington
ID020040,2020-04-27,experimental ultraviolet light treatment covid19 takes political heat wsj
ID020041,2020-04-27,remaining silent sensasse tacitly endorsed president trumps plan spend time resources test
ID020042,2020-04-27,andrewharrop kategreensu thefabians wesstreeting katemurray vaneshasingh andrew hope ple
ID020043,2020-04-27,girls questions number covid19 life
ID020044,2020-04-27,12 uk children needed intensive care illness linked covid19
ID020045,2020-04-27,airport paralised hit hard dramatic effects personnel
ID020046,2020-04-27,fridays news conference governor northam laid blueprint virginia reopen
ID020047,2020-04-27,narendramodiji sir chandra kumar retired army 31 march 2020 alongwith approx 245 mem
ID020048,2020-04-27,stroll flamingos denver zoo facilitys closure covid19 benefit exploring gettin
ID020049,2020-04-27,care deaths preventable avoidable govt didnt measures
ID020050,2020-04-27,breaking news covid19 outbreak tyson foods sterilizing factory walls throw
ID020051,2020-04-27,ive ill fighting pandemics country moment covid19
ID020052,2020-04-27,covid19 sponsored raid shadow legends
ID020053,2020-04-27,imran ismail governor sindh diagnosed positive preventive measures
ID020054,2020-04-27,richardhine allegedly covid19 created lab usa combining sars amp coronavirus dr fauci allowed
ID020055,2020-04-27,covid19 pause hawaii chance restore tourism balance
ID020056,2020-04-27,wondering excess deaths mortality todays presser number extra deaths
ID020057,2020-04-27,hepworthclare dozens patients covid19 turned nightingale hospital london
ID020058,2020-04-27,covid19 contact tracing app national decries slow pace
ID020059,2020-04-27,ontario government released threestage plan ease restrictions place curb covid19
ID020060,2020-04-27,covid19 update healthy pets clinic offering preventives previous clients appointment kentucky humane societys
ID020061,2020-04-27,california covid19 numbers positive cases 43464 confirmed hospitalizations 3372 confirmed icu hosp
ID020062,2020-04-27,covid19 major downturn sustainable lending
ID020063,2020-04-27,gopuff teaming bgcaclubs post throwback picture amp mention gopuff theyll don
ID020064,2020-04-27,spoke bean sally roarty dunlewey today summer irish language courses gaeltacht cancell
ID020065,2020-04-27,dont covid19 town hall navigating ontarios fiscal landscape speakers include andrea chrisj
ID020066,2020-04-27,happy report swope health offering covid19 testing central facility 3801 blue parkway kansas
ID020067,2020-04-27,hardest scariest month life officially beat covid19
ID020068,2020-04-27,weeks georgetown priest dcs covid19 patient woodley park resident unexplained
ID020069,2020-04-27,person died custody 65 people amp 9 staff members tested positive deerfield
ID020070,2020-04-27,elaineyoung94 pastorjimberoo1 stephan90523217 helenorahilly surprised
ID020071,2020-04-27,gastrointestinal complications critically ill patients covid19 hayfarani al mghsurgery massgeneral
ID020072,2020-04-27,mass covid19 tests rwanda theeastafrican
ID020073,2020-04-27,spray protects surfaces covid19 90 days sale hong kong
ID020074,2020-04-27,virgin galactic signs space agreement nasa spce
ID020075,2020-04-27,tna created survey gauge treating covid19 challenges work
ID020076,2020-04-27,join senatortester senatordurbin urging trump administration fully utilize defense pro
ID020077,2020-04-27,leaders trump inspired reopen north carolina marches posted contracted coronavirus
ID020078,2020-04-27,breaking lagos discharges 15 covid19 patients including indian
ID020079,2020-04-27,opdat office atlantic initiative ngo held video conference prosecutors judges ngos
ID020080,2020-04-27,published 2005 fauci nih study place heck authors cov
ID020081,2020-04-27,comics laughs coming clubs closed covid19
ID020082,2020-04-27,ontario sees 52 covid19 deaths 24 hours longterm care data death toll larger
ID020083,2020-04-27,covid19 fg palliative good consumption gov emmanuel
ID020084,2020-04-27,indus hospital forefront battle covid19 pandemic onset
ID020085,2020-04-27,kdsg assures residents twoday weekly window movement efforts mitigate effects lockdow
ID020086,2020-04-27,hey wrote mcsweeneys publishing rough edge aka
ID020087,2020-04-27,info retrieved yesterday confirms exact
ID020088,2020-04-27,view realdonaldtrump doctors controlled unnecessarily
ID020089,2020-04-27,nik miles covid19s fleets wxin fox 59
ID020090,2020-04-27,9 april 2020 1030 minister provincial affairs hon chidawu members provincial joc tou
ID020091,2020-04-27,tennessee sees biggest 1day jump covid19 cases celebrate opening restaurants
ID020092,2020-04-27,slippery slope mikebloomberg influence hundreds
ID020093,2020-04-27,theme mornings chapel lakefieldcs motivation tips covid19 offers chance sel
ID020094,2020-04-27,patient treated b12 parirenyatwa hospital malaria covid19 positive
ID020095,2020-04-27,list coronavirus covid19 small business loan grant programsdetailsgt
ID020096,2020-04-27,job people tested positive covid19 learned lot thirdyear resident emergency
ID020097,2020-04-27,maintaining schedule covid19 mental health
ID020098,2020-04-27,government downgraded risk covid 19 weeks watch
ID020099,2020-04-27,la mens central jail complaint 96 people forced live jail cell
ID020100,2020-04-27,indian council medical icmr sold equipment covid19 rapid testing hugely overprice
ID020101,2020-04-27,plan save covid19 patients planes
ID020102,2020-04-27,plan save covid19 patients planes
ID020103,2020-04-27,china admit obama administration funded 37 mil covid19 development check latest kenni
ID020104,2020-04-27,good guys nigerian tech ecosystem guy ebun okubanjo crazy
ID020105,2020-04-27,ankitktweet sanjeeb507 sandipghose republic republicbharat didnt republic tv
ID020106,2020-04-27,american mass shootings upside covid19 psychos opportunity gun sells
ID020107,2020-04-27,governor greg abbott provide details today phased plan reopen
ID020108,2020-04-27,transport modes suffer region mobility impacted answer
ID020109,2020-04-27,antilockdown proteser covid asymptomatic angry quarantine bc thinks infe
ID020110,2020-04-27,sound president trump suggests illinois federal covid19 bailout
ID020111,2020-04-27,yesterday 26th april 2020 3 confirmed cases covid19 recorded globally 900000
ID020112,2020-04-27,crowdstrikes cso president services shawn365henry share perspective normal
ID020113,2020-04-27,fellow nigerians start commending resilience patriotism
ID020114,2020-04-27,echos mission protect cyber attacks advantage covid19 crisis providing ad
ID020115,2020-04-27,article trust situs selection unprecedented times vital fiscal soundness post covid
ID020116,2020-04-27,
ID020117,2020-04-27,check tuftscevr busy
ID020118,2020-04-27,join tomorrows international solidarity crisis agitpops mattegori
ID020119,2020-04-27,pampg gains digital transformation covid19
ID020120,2020-04-27,today total number confirmed cases 4793 total number deaths 90
ID020121,2020-04-27,netherlands amsterdam doughnut economic model rebuild city wake covid19
ID020122,2020-04-27,liquidspurs markandrew12000 week mark dead leaving girlfriend 5 months baby
ID020123,2020-04-27,language access solutions providers serving lep deaf hardofhearing patients
ID020124,2020-04-27,patients borno declared missing sahara reporters commissioner st
ID020125,2020-04-27,npcdailysite accusations npc writes posts 85 bias unveri
ID020126,2020-04-27,britons hardline attitude china covid19 finds poll 83 uk push intl inquiry china
ID020127,2020-04-27,ny15 candidate juliopabonny15 true primarys june 23rd people dying
ID020128,2020-04-27,health authorities total number cases reached 1703 ministry public
ID020129,2020-04-27,truman medical centers university health hosting covid19 screenings 8 11 tomorrow april 28
ID020130,2020-04-27,bbc produced aired programme slating hmg covid19 produce programme
ID020131,2020-04-27,join mayor hurley talk mayor facebook live answers questions city received covid19
ID020132,2020-04-27,teach faculty members explain impacted
ID020133,2020-04-27,9 tips prepare hospital workforces kgoochbhr writing beckershr cites kpmgus paper
ID020134,2020-04-27,personally tested positive covid19 retweet geniuses attending amp ho
ID020135,2020-04-27,man yarning dust dude global figures covid19 casualties abeg
ID020136,2020-04-27,easy days trade war phase 1 love letters rocket man amp dotard missiles hittin
ID020137,2020-04-27,level 2 complete covid19 cut semester short amp extremely hard glad star
ID020138,2020-04-27,moves heart lord ability mankind humble genuine repentan
ID020139,2020-04-27,anonymousaccountid shared content msn
ID020140,2020-04-27,superstar scientists dullard bureaucrats countrys wealthiest billionaires secret plan
ID020141,2020-04-27,vks nigeria construction limited partners kings flour supported government akwa
ID020142,2020-04-27,racing covid19 vaccines strategy europe rveugelers georgzachmann bruegelorg
ID020143,2020-04-27,tennessee reopening today largest singleday increase cases result increase
ID020144,2020-04-27,ctvnews companies people plan normal plan open
ID020145,2020-04-27,95 percent covid19 cases avoided communist dictatorship told truth
ID020146,2020-04-27,intensive care unit nurse torontoarea hospital covid19 patients chance talk loved
ID020147,2020-04-27,amyers444 talking covid19 haines
ID020148,2020-04-27,richard88275289 read article helping covid19 pandemic
ID020149,2020-04-27,oped point relying women frontlines workplace throu
ID020150,2020-04-27,mn department health starting daily covid19 media briefing gov walz
ID020151,2020-04-27,greys anatomy trainspotting star kevin mckidd touch wanting doctors sta
ID020152,2020-04-27,great sadness pharmacist jayesh patel sadly died covid19
ID020153,2020-04-27,covid19 mfm general overseer calls fast releases prayer points
ID020154,2020-04-27,10news fearmongering 3043 cases county population 33 meaning 009 san di
ID020155,2020-04-27,data company helping trump 285 covid19 relief luck black brown
ID020156,2020-04-27,love track scottish force covid19 donation soundcloud
ID020157,2020-04-27,nothin cool otis time donate convalescent plasma
ID020158,2020-04-27,covid19 case count tennessee 9918 april 27 2020 including 184 deaths 837 hospitalizations
ID020159,2020-04-27,wife lost husband infection tyson foods plant dakota city tyson
ID020160,2020-04-27,days recovering covid19 bollywood singer monday expressed desire donate bloo
ID020161,2020-04-27,excited report yesterday shortly live stream realtime water chemistry data bear brook
ID020162,2020-04-27,leader reopen nc group helped organize 2 protests nc tested positive covid19
ID020163,2020-04-27,matter shifted gian sagar mbbs studnts working interns ignoredas working
ID020164,2020-04-27,reckon covid19 crisis impact summers bushfire crisis plants wildlife
ID020165,2020-04-27,late feb midapr protests started 26000 people died covid19 12 days people
ID020166,2020-04-27,burj khalifa dubai lit south african flag evening solidarity global fight covid1
ID020167,2020-04-27,mental health people experience people talk otb support remote employee
ID020168,2020-04-27,governor tatereeves hold daily press conference 230 pm bring update mississippis
ID020169,2020-04-27,27 april 2020 today total number confirmed covid19 cases south africa 4793 total number tests
ID020170,2020-04-27,lynchburg va wdbj7 lynchburg judge granted injunction lynchburg gun range exempt governor
ID020171,2020-04-27,covid19 crisis quarantine sucks changed mindset
ID020172,2020-04-27,companies commercial real estate face covid19 tools
ID020173,2020-04-27,debbieamerican oregon kate brown good job pandemic
ID020174,2020-04-27,
ID020175,2020-04-27,gov justice unveils plans reopen west virginia economy
ID020176,2020-04-27,torbayhour support international effort covid19 donating entry fees
ID020177,2020-04-27,tonight kcca fc manager mike mutebi joins discuss future ugandan football clubs post covid19 fin
ID020178,2020-04-27,rajasthan records 77 cases 11 districts 9 deaths today numbers 2262 cases 50 deaths
ID020179,2020-04-27,golden goose award requesting nominations recognize individuals teams
ID020180,2020-04-27,black caucus hosting facebook live town hall today 4pm addressing questions
ID020181,2020-04-27,covid19 questions answers time throw stick
ID020182,2020-04-27,happy canadian gov address covid19 smallscale folks
ID020183,2020-04-27,small rising number children ill rare syndrome linked coronavirus reported cas
ID020184,2020-04-27,socialmedia companies censoring covid19 treatment company developing trump
ID020185,2020-04-27,awu madoda tweet umhlonyana couple weeks eish sa government missed opportunity
ID020186,2020-04-27,garylineker gary hope support lightup group helping nhs staff fight covid19
ID020187,2020-04-27,covid19 protesters pro testing
ID020188,2020-04-27,kano covid19 team verbal autopsy lmao anchor family deceased covid19 team wil
ID020189,2020-04-27,doctor explains sheltering place detrimental response covid19
ID020190,2020-04-27,april 29 topic dr audrey arona discuss updates covid19 gwinnett coun
ID020191,2020-04-27,researchers scramble test drugs fight covid19 turning ageold treatment collecting bloo
ID020192,2020-04-27,rct good detecting harms natural experiment involving 2 billion peopleevery populati
ID020193,2020-04-27,good evening hope safe happy orders usual
ID020194,2020-04-27,input comments draft regulations riskadjusted strategy dedicat
ID020195,2020-04-27,contra costa county opens byappointment drivethrough testing sites covid19
ID020196,2020-04-27,letter restrictions needed control spread covid19
ID020197,2020-04-27,tomorrow 11am minute silence remember key workers
ID020198,2020-04-27,emergency security measures needed temporary proportional aimed protecting people
ID020199,2020-04-27,7boomeresiason hey boom hooe sitting thinking gunner fibrosis talk
ID020200,2020-04-27,navajo nations covid19 death toll higher 13 combined numbers
ID020201,2020-04-27,wont optimistic telemedicine great equalizer covid19
ID020202,2020-04-27,400 solutionsoriented stories covid19 waiting solutions journalism tracker vetted rigorou
ID020203,2020-04-27,streaming governor newsom holds daily covid19 news briefing
ID020204,2020-04-27,tributes newport councillor died weeks contracting covid19
ID020205,2020-04-27,jcps adding 11 emergency food distribution sites families pick meals district closed covid
ID020206,2020-04-27,address inequities student access companies business leaders philanthropists california providi
ID020207,2020-04-27,7 tips safely children covid19 pandemic
ID020208,2020-04-27,rezim bank shat
ID020209,2020-04-27,covid19 canada ontario unveils 3stage plan reopen timeline
ID020210,2020-04-27,border patrol increasing coastal presence covid19 pandemic
ID020211,2020-04-27,holy shit person asymptomatically positive fact leave house arrested
ID020212,2020-04-27,lung ultrasound covid19
ID020213,2020-04-27,er physician drops multiple covid19 bombshells
ID020214,2020-04-27,covid19 leaving house 559am attack nigerians
ID020215,2020-04-27,wisconsin 40 people tested positive covid19 april 9 reported voting person working april 7
ID020216,2020-04-27,gas led catastrophe weeks lowest rig count 20 years 1 huge ove
ID020217,2020-04-27,stephenson county update stephenson county health department reporting positive cases covid19 involving
ID020218,2020-04-27,governor abbott reopening movie theaters places movies becaus
ID020219,2020-04-27,foreign nationals work nhs pay huge fees visas risk lives everyday
ID020220,2020-04-27,howard stern lot president trumps suggestion injecting disinfectant covid19 cure
ID020221,2020-04-27,3 destruction death covid19 coverage created left fox news uniquely vulnerable situation
ID020222,2020-04-27,good morning friends distance save covid19
ID020223,2020-04-27,boris horrific covid19 economic depression deadly years
ID020224,2020-04-27,fox fired diamond amp silk promoting disinformation covid19 diamond silk held highe
ID020225,2020-04-27,government starting 4th covid19
ID020226,2020-04-27,start whitmer william barr orders legal action governors covid19 actions infringe civil rights wa
ID020227,2020-04-27,congratulations nigerian govt reaching agreement covid19 spread day time
ID020228,2020-04-27,covid19 cases roughly 13 total population 300 130th wo
ID020229,2020-04-27,hand sanitizer 801pm lagos traffic covid 19 common time bett
ID020230,2020-04-27,prof frances boyle exposes bioweapons origins covid19 coronavirus man china bioweapon
ID020231,2020-04-27,3 uyghur muslims languish chinas concentration camps dont fate
ID020232,2020-04-27,nasa joins fight covid19 nasa
ID020233,2020-04-27,nasa joins fight covid19
ID020234,2020-04-27,alyxcoe1 stuckinsidehelp lnwingate yesitsprinc3ss keishabottoms reason covid
ID020235,2020-04-27,nasa joins fight covid19 nasa
ID020236,2020-04-27,leader reopen nc protests tested positive covid19 refused attended crowded rallies
ID020237,2020-04-27,covid19 catches 801 pm excuses
ID020238,2020-04-27,china fails racism africans covid19 ethiosun
ID020239,2020-04-27,covid19 presented latin america impossible choice continue enforcing draconian lockdown metho
ID020240,2020-04-27,covid19 building campus
ID020241,2020-04-27,impact covid19 values
ID020242,2020-04-27,f1bathurst2015 app track failed social distancing rules stay hom
ID020243,2020-04-27,mountainvalues sencorygardner sierraclubco woefully dishonest standards reduce co2 pollutio
ID020244,2020-04-27,jonahdispatch antibody tests continue actual mortality rate covid19 initi
ID020245,2020-04-27,mini50057603 susanstjames3 americabeckyb chanelrion covid19 press conference
ID020246,2020-04-27,covid 19 20 21 crew members 4th 6am
ID020247,2020-04-27,govmikedewine cases mild 40 symptoms death rate isnt close
ID020248,2020-04-27,phoenix cutting bus services response ongoing concerns spread covid19
ID020249,2020-04-27,gaming company year adjusting current covid19 pandemic 100 nianticlabs
ID020250,2020-04-27,sarscov2 spike protein discovery pave covid19 vaccine biorxivpreprint
ID020251,2020-04-27,fake fedex delivery issues covid19 phishing lawrenceabrams
ID020252,2020-04-27,freakin love karma reopen nc leader tested positive covid19
ID020253,2020-04-27,reopen north carolina leader tested positive covid19
ID020254,2020-04-27,8kun anon people vaping solid year problems people started sick late 2019
ID020255,2020-04-27,covid19 6am yall step ankara mask
ID020256,2020-04-27,democracyjourno updated info 2420 article trump delay payments loan
ID020257,2020-04-27,continued closures learn plan
ID020258,2020-04-27,centre handhold track cm ashokgehlot51
ID020259,2020-04-27,absurd taxpayers bail bankrupt pretending pending bankru
ID020260,2020-04-27,creative biolabs releases sarscov2 vaccine discovery services response covid19
ID020261,2020-04-27,reopen nc organizer tested positive covid19 quarantine violation civil rights
ID020262,2020-04-27,bbc finally journalism covid19 showing government years warnings stocks ppe
ID020263,2020-04-27,cnn responsibility fault today weve 6 patients stomach pum
ID020264,2020-04-27,breaking johnfromwrigley named primary suspect federal investigation efforts suppress informat
ID020265,2020-04-27,weve blown covid19 2 months spent ww2 current dollars
ID020266,2020-04-27,joke republicans urgency aoc called big corporations
ID020267,2020-04-27,snp missed opportunities ppe nhs staff 6 suppliers poised deliver millions face ma
ID020268,2020-04-27,zackvoell utodayen joelkatz literally worse covid19 understand
ID020269,2020-04-27,repmattgaetz seanhannity realdonaldtrump foxnews whoopdedoo youll hannity politicize covid19
ID020270,2020-04-27,william barr orders legal action governors covid19 actions infringe civil rights
ID020271,2020-04-27,leader reopen nc group tested positive covid19
ID020272,2020-04-27,alberta canada covid19 patient status time annotated april 27 2020
ID020273,2020-04-27,covid19 worst pandemic 100 years future feasible someon
ID020274,2020-04-27,breaking news trump repeatedly covid19 warnings
ID020275,2020-04-27,china fails racism africans covid19 continue barred hotels shops restaurants gua
ID020276,2020-04-27,australia control outbreaks coronavirus downloading covidsafe app highly secure app enables public
ID020277,2020-04-27,politics trump fires illinois demrun lightfoot blasts chicago house party cops bring host
ID020278,2020-04-27,
ID020279,2020-04-27,diamond amp silk argued number american coronavirus deaths inflated trump bad liv
ID020280,2020-04-27,cos midstate threatening infect ramsey orta latest attempt erase retaliation expo
ID020281,2020-04-27,aus rules record deaths covid19 assumed caused death 83 deaths falsel
ID020282,2020-04-27,update covid 19 april 27 2020
ID020283,2020-04-27,trump unnecessary death country stopped stopped sh
ID020284,2020-04-27,forget tolu ogunlesi ilk paid twitter urchins brought point covid 19
ID020285,2020-04-27,finally bbcpanorama theyve totally silent fraud brexit
ID020286,2020-04-27,noticing impact simha kriya amp isha kriya practices share experience
ID020287,2020-04-27,mcconnell puts marker covid19 liability protections business owners reopen
ID020288,2020-04-27,cvs pharmacy stores offering coronavirus testing parking lots drivethrough pharmacy lanes
ID020289,2020-04-27,west texas wind sun space big impact recovery effort involving renewable energy
ID020290,2020-04-27,el milagro closes tortilla factory temporarily worker dies covid19 eaterchicago
ID020291,2020-04-27,wrestling parents afford continue pay dues wrestling club clubs barely
ID020292,2020-04-27,week told inject bleach president learned kim jong probab
ID020293,2020-04-27,801pm covid 19 wanted covid 19 shut
ID020294,2020-04-27,canada began staggered loosening pandemic restrictions monday prime minister justin trudeau urged vigilance baby st
ID020295,2020-04-27,dr rita ellithorope talks covid19 live youtube
ID020296,2020-04-27,democrats mad greg abbott opening texas check month economy booms
ID020297,2020-04-27,tonight ill seanhannity discuss president realdonaldtrumps plan reopen america left continu
ID020298,2020-04-27,realdonaldtrump honest hated passion watching response covid
ID020299,2020-04-27,indian council medical responded congress leader udit rajs tweet price kits testing
ID020300,2020-04-27,update ontario releases plan phased reopening uk warns illness children li
ID020301,2020-04-27,peter thiels palantir paid 1 nhsx deal committed 88000aweek 10 uk workforce
ID020302,2020-04-27,informative segment dad tonight featuring dr shantiakers covid19 people heal
ID020303,2020-04-27,caught passing rain shower sunset evening amazing rainbow sunderla
ID020304,2020-04-27,alexkack hinge dont stuff covid19
ID020305,2020-04-27,congratulations uclas gay crooks chris seet brigitte gomperts receiving awards cirmnews pursue treatme
