id,created_at,original_text,neg,neu,pos,compound
ID000262,2020-08-20,sharonldexter guidelines clear patient signs covid signs common cold,0.0,0.755,0.245,0.3818
ID000263,2020-08-20,jal shakti minister gajendra singh shekhawat gssjodhpur tests positive live updates,0.0,0.735,0.265,0.5574
ID000264,2020-08-20,andrewholnessjm dont universal vaccination programme 1970s wouldnt,0.0,1.0,0.0,0.0
ID000265,2020-08-20,delhis population exposed covid19 antibodies fight fatal virus,0.597,0.403,0.0,-0.7506
ID000266,2020-08-20,children silent super spreaders covid19 scientists claim complete nonsens,0.0,0.672,0.328,0.5994
ID000267,2020-08-20,68 covid19 cases singapore including 2 imported community cases,0.0,1.0,0.0,0.0
ID000268,2020-08-20,morrison effort aged care marketing vaccine deal bernardke,0.0,0.686,0.314,0.4939
ID000269,2020-08-20,people embraced thriftiness reduced food wasting covid19 pandemic habi,0.252,0.748,0.0,-0.4019
ID000270,2020-08-20,cinemas closed petermiskell henleybschool,0.0,1.0,0.0,0.0
ID000271,2020-08-20,kitty spa popular,0.0,0.417,0.583,0.4215
ID000272,2020-08-20,fomc minutes resurrect dollar torpedo stocks,0.0,1.0,0.0,0.0
ID000273,2020-08-20,anxiety levels greater mothers lockdown 44 reporting high levels anxiety compared,0.245,0.576,0.18,0.0258
ID000274,2020-08-20,summer catch latest ifriasie publications relations,0.0,1.0,0.0,0.0
ID000275,2020-08-20,huge northantscf anglianwater supporting wit,0.0,0.366,0.634,0.6369
ID000276,2020-08-20,knowcovid19 nigeria calls nigerians protect loved health precautions publi,0.0,0.519,0.481,0.7579
ID000277,2020-08-20,article c19 driving modernisation banks interview fenergo niall twomey chief technology,0.0,1.0,0.0,0.0
ID000278,2020-08-20,rt realise ive blocked piers morgan happen suppose didnt pointing,0.189,0.811,0.0,-0.2732
ID000279,2020-08-20,break ill days yall support happy summertime yall funbut pleas,0.173,0.432,0.395,0.5574
ID000280,2020-08-20,29 population developed antibodies sero survey,0.0,1.0,0.0,0.0
ID000281,2020-08-20,unreported dont trust jesuits reported paid report positive cases,0.203,0.526,0.271,0.2259
ID000282,2020-08-20,glad govt reporting ndis covid cases stuart robert initially called roberts response morbid political,0.0,0.812,0.188,0.4588
ID000283,2020-08-20,tesco kingston park ne3 test staff covid19 cough hands,0.0,1.0,0.0,0.0
ID000284,2020-08-20,law equal khairuddin doesnt learn sivaganggas cluster nasi kandar guy teste,0.0,1.0,0.0,0.0
ID000285,2020-08-20,jane calling review japans covid19 entry restrictions active advocate policy intended bring,0.0,0.803,0.197,0.4019
ID000286,2020-08-20,canceled airing august 25 epidemic covid19 south korea,0.0,1.0,0.0,0.0
ID000287,2020-08-20,chanyeol donated 50m won hbdra prevent spreading covid19 participated multiple charity event including,0.0,0.568,0.432,0.765
ID000288,2020-08-20,seva bharathi felicitated exemplary service covid19 lock madurai district collector volunteers st,0.0,1.0,0.0,0.0
ID000289,2020-08-20,passing mother smt chandrakanta goyal covid 19 year celebrating ganesh utsav,0.0,0.73,0.27,0.5719
ID000290,2020-08-20,giveaway time win free cleanpacs kit disinfectant includes cleanpacs glass cleaner allpurpose cleaner dis,0.0,0.488,0.512,0.8591
ID000291,2020-08-20,londontitan liamthorpecho sir kier keirstarmer vaccine covid19 claiming,0.0,1.0,0.0,0.0
ID000292,2020-08-20,good morning friends hope safe morning bad night weather,0.181,0.207,0.611,0.8074
ID000293,2020-08-20,fastcompany god covid19 touch science proves wind ave satanas ave mihi,0.0,0.826,0.174,0.2732
ID000294,2020-08-20,hoax hoax dr vernon coleman mb chb dsc frsa,0.375,0.625,0.0,-0.4939
ID000295,2020-08-20,profound grief inform covid warrior 58 years male dsi ro dist succumbe,0.225,0.775,0.0,-0.4939
ID000296,2020-08-20,charity sector faces 60000 redundancies covid19 warn economists civil society enables solidarity,0.091,0.584,0.325,0.5574
ID000297,2020-08-20,study reveals covid19 smell loss differs common cold,0.247,0.753,0.0,-0.3182
ID000298,2020-08-20,slept covid19 big time struggling sick loved hospitals filling da,0.359,0.412,0.229,-0.296
ID000299,2020-08-20,australia secured deal drugmaker astrazeneca supply potential covid19 vaccine entire population free,0.0,0.625,0.375,0.7184
ID000300,2020-08-20,covid19 shuttering college campuses fall college kids,0.0,1.0,0.0,0.0
ID000301,2020-08-20,donald trumps ignorance incompetence danger country covid19 trumps biggest test failed,0.641,0.359,0.0,-0.91
ID000302,2020-08-20,responsible citizen shaking hands hugs greeting maintain safe dis,0.102,0.24,0.659,0.8519
ID000303,2020-08-20,scott morrison forgot mention astrazenecas vast corporate rap sheet government exempted,0.0,1.0,0.0,0.0
ID000304,2020-08-20,,0.0,0.0,0.0,0.0
ID000305,2020-08-20,crime humanity fda approved hcq 1955 50 studies effective covid19 big pharma nih officials wal,0.164,0.561,0.276,0.34
ID000306,2020-08-20,pandemic primer podcast transitzonepod series sarscov2,0.0,1.0,0.0,0.0
ID000307,2020-08-20,super fund crucial long term impact coronavirus patients,0.0,0.642,0.358,0.5994
ID000308,2020-08-20,worried sunday concert heard korean celebrities entertainment staff tested positive,0.141,0.449,0.41,0.6369
ID000309,2020-08-20,learn 7 ways women conflictaffected countries hit hardest covid19 teams ad,0.0,1.0,0.0,0.0
ID000310,2020-08-20,feel difference board equipped turbocharged suv touch surely love,0.0,0.496,0.504,0.7964
ID000311,2020-08-20,datastrategy123 amrefkenya citizentvkenya whokenya kemrikenya mohkenya minofhealthug covid19za,0.0,1.0,0.0,0.0
ID000312,2020-08-20,icu facility set covid19 patients shah rukh khans office hinduja foundation amp hospital man,0.0,1.0,0.0,0.0
ID000313,2020-08-20,lesstonehouse timsmithmp tim smith blocked dangerous man public health pandemic management,0.366,0.634,0.0,-0.6369
ID000314,2020-08-20,4 pm august 20 department health reports 4339 additional cases covid19 total number cas,0.0,0.902,0.098,0.0772
ID000315,2020-08-20,freshmen 15 covid 19 eating feelings days,0.0,1.0,0.0,0.0
ID000316,2020-08-20,covid19 case reported vial camp chios socialists democrats european parl,0.0,1.0,0.0,0.0
ID000317,2020-08-20,additional district government counsel adgc sirajuddin alvi meerut al,0.0,1.0,0.0,0.0
ID000318,2020-08-20,2 person emailed republican assemblyman byrne4ny passed condolences reques,0.0,1.0,0.0,0.0
ID000319,2020-08-20,globallywe facing covid19 pandemic pandemic sectors segemnet socie,0.0,1.0,0.0,0.0
ID000320,2020-08-20,democracynow totally surprised hope manages mustard stain time yo,0.0,0.566,0.434,0.6566
ID000321,2020-08-20,naveen pachauri police subinspector ghaziabad wanted rs 70 lakh embezzlement case link road police statio,0.0,1.0,0.0,0.0
ID000322,2020-08-20,donald trump losing support older voters horrified nowexploding spread covid19,0.386,0.443,0.171,-0.5267
ID000323,2020-08-20,fascinating chat harare man survived covid19he avoided hospitals saved life plant,0.126,0.368,0.505,0.802
ID000324,2020-08-20,depowa distributes covid19 palliative 300 widows fallen heroes physically challenged persons abuja,0.241,0.556,0.204,0.1027
ID000325,2020-08-20,69k cases recorded day days surpass 100kday,0.0,1.0,0.0,0.0
ID000326,2020-08-20,blasio wifes 14 person 2 staff essential nyc recovering covid19,0.0,1.0,0.0,0.0
ID000327,2020-08-20,people assam jawans donate plasma fight covid19 ndtv adgpi himantabiswa,0.224,0.776,0.0,-0.3818
ID000328,2020-08-20,covid19 live updates germany records 1707 coronavirus cases,0.0,1.0,0.0,0.0
ID000329,2020-08-20,thehill 5694831 infected 176168 dead 38857 cases today ppe nursi,0.484,0.516,0.0,-0.8176
ID000330,2020-08-20,struggling pay bills impact steps advice,0.512,0.488,0.0,-0.4939
ID000331,2020-08-20,jee weak amp floods jeopardizing lives covid 19 steep rise expected peak sept transport,0.182,0.818,0.0,-0.4404
ID000332,2020-08-20,india reported 64531 cases covid 19 hours highest day spike,0.0,1.0,0.0,0.0
ID000333,2020-08-20,covid19 active cases switzerland 2957 3264 307in 24hr 19th august 2020,0.0,0.787,0.213,0.4019
ID000334,2020-08-20,researchers companies facebook amazon netflix uniquely pla,0.0,0.779,0.221,0.1779
ID000335,2020-08-20,sb19 ltikakogt mv video special tribute liners coun,0.0,0.722,0.278,0.4019
ID000336,2020-08-20,longhaul covid lot common mecfs dysautonomia amp illnesses communities offering wis,0.242,0.758,0.0,-0.4939
ID000337,2020-08-20,alexmaccaroon beds occupied confirmed covid19 patients stats,0.0,1.0,0.0,0.0
ID000338,2020-08-20,psyscofield satvrnmoons staying manchester loc,0.0,1.0,0.0,0.0
ID000339,2020-08-20,healthcare idea janefeinmann,0.0,1.0,0.0,0.0
ID000340,2020-08-20,roofing industry portland maintaining volume covid19,0.0,1.0,0.0,0.0
ID000341,2020-08-20,time sign discuss experiences covid19 newports priorities build,0.0,1.0,0.0,0.0
ID000342,2020-08-20,app yale waze covid19 early warning risk based symptoms experienced ne,0.333,0.667,0.0,-0.5423
ID000343,2020-08-20,masvingo general hosiptal testing kits 16 student nurses tested positive looters sayi,0.0,0.753,0.247,0.5574
ID000344,2020-08-20,unprecedented challenges covid19 pandemic faced nigeria brought rising,0.0,0.843,0.157,0.0772
ID000345,2020-08-20,rahulgandhi travelling wayanad district day examination,0.0,1.0,0.0,0.0
ID000346,2020-08-20,sir lemme youby october mid november covid 19 slow exams happen unde,0.0,1.0,0.0,0.0
ID000347,2020-08-20,breaking dohs covid19 tally today 4339 cases 727 recoveries 88 deaths 61025,0.0,1.0,0.0,0.0
ID000348,2020-08-20,power people letak jawatan menteri langgar sop kuarantin covid19 sign petition change,0.0,1.0,0.0,0.0
ID000349,2020-08-20,covid19 video ad performance media consumption continued q2,0.0,1.0,0.0,0.0
ID000350,2020-08-20,average lending rates shilling foreign currency denominated credit edged june 2020,0.0,0.794,0.206,0.3818
ID000351,2020-08-20,trending entertainment news today sidharth shukla helps fan father tested covid19 positive cbi sushant si,0.0,0.493,0.507,0.8834
ID000352,2020-08-20,afp graphic countries highest death tolls respective death rates afpgraphics,0.443,0.398,0.159,-0.7184
ID000353,2020-08-20,adb approves 2 grant support armenias fight covid19,0.193,0.222,0.585,0.6486
ID000354,2020-08-20,urge pm narendramodi hmoindia amp address lakhs aspirants demand,0.158,0.842,0.0,-0.128
ID000355,2020-08-20,zwitterelfzana bmcb77437937 maxinecisneros billiehuman drjonesaa marionste sue91282690 bruceppdl cjsnowdon,0.0,1.0,0.0,0.0
ID000356,2020-08-20,dear louistomlinson lthqofficial andrea fan spain spanish fans add anot,0.0,0.62,0.38,0.5994
ID000357,2020-08-20,people obesity blood levels hormone called adiponectin studies mice adip,0.0,1.0,0.0,0.0
ID000358,2020-08-20,educators students parents school closes coronavirus cases pi,0.0,1.0,0.0,0.0
ID000359,2020-08-20,covid19 cases identified simon sanchez john kennedy high schools pnc news,0.0,1.0,0.0,0.0
ID000360,2020-08-20,mortality rate capita 200 deaths aug 19 11pm 1 1163 citizens die,0.281,0.719,0.0,-0.5994
ID000361,2020-08-20,gaddyvotesblue good thoughts happiness son lost job health,0.167,0.362,0.471,0.6369
ID000362,2020-08-20,bsl users british sign language bsl translations health topics including covid19,0.0,1.0,0.0,0.0
ID000363,2020-08-20,early pandemic mistakes costing longhaulers dearly testing screwups febmar meant tested,0.294,0.523,0.183,-0.1779
ID000364,2020-08-20,big admissionyoung people driving pandemicwho finally acknowledged young people 20s40s increasingly driving,0.0,1.0,0.0,0.0
ID000365,2020-08-20,david seymour announced acts covid19 policy today zealand model taiwan taiwan arrival,0.0,1.0,0.0,0.0
ID000366,2020-08-20,,0.0,0.0,0.0,0.0
ID000367,2020-08-20,deadly crisis aged care continues damage scott morrison indicating government warn,0.46,0.37,0.169,-0.6705
ID000368,2020-08-20,ive uploaded logo redbubble shop check link explore,0.0,1.0,0.0,0.0
ID000369,2020-08-20,head worldbank calls debt relief plan poorer countries warning covid19 recession turning,0.502,0.345,0.153,-0.7269
ID000370,2020-08-20,maintain distance coughing sneezing fever,0.0,1.0,0.0,0.0
ID000371,2020-08-20,tonight urbantvuganda 0930 pm dont owekitiibwa anmakubuya nickwassajja,0.0,1.0,0.0,0.0
ID000372,2020-08-20,masks oneway valves vents air exhaled hole material result expelled resp,0.167,0.833,0.0,-0.25
ID000373,2020-08-20,good morning twitterfriends happy monday beautiful week,0.0,0.276,0.724,0.8885
ID000374,2020-08-20,create environment rehearsals cast crew feel safe 46,0.0,0.545,0.455,0.6124
ID000375,2020-08-20,fake microsoft teams notification emails hitting inboxes info tx helpnetsecurity,0.228,0.588,0.184,-0.1531
ID000376,2020-08-20,tens thousands unnecessary deaths fault blame covid19 level fiasco fault blame ofqual,0.659,0.341,0.0,-0.91
ID000377,2020-08-20,department health reports 4339 cases covid19 bringing total number cases 17802,0.0,0.885,0.115,0.0772
ID000378,2020-08-20,good morning twitterfriendshappy tuesday,0.0,0.508,0.492,0.4404
ID000379,2020-08-20,navigating covid19 pandemic life lockdown,0.0,1.0,0.0,0.0
ID000380,2020-08-20,reassure people port cork normal weather conditions sa,0.0,0.745,0.255,0.34
ID000381,2020-08-20,zealands strict lockdown covid19 ruled unlawful mailonline,0.0,1.0,0.0,0.0
ID000382,2020-08-20,point crisis zimbabwe silent genocide hospitals happened,0.406,0.594,0.0,-0.6249
ID000383,2020-08-20,minister stephen donnelly risk driving car higher pandemic,0.231,0.769,0.0,-0.2732
ID000384,2020-08-20,connection clip current situation spot funny pranks video,0.0,0.707,0.293,0.4404
ID000385,2020-08-20,young people driving covid19 spread experts,0.0,1.0,0.0,0.0
ID000386,2020-08-20,march scott morrison announced 1b tourism fund todays committee heard delivered nohing touris,0.0,1.0,0.0,0.0
ID000387,2020-08-20,wrote impacts travel hawaii amp improve initial 1test plan,0.0,0.734,0.266,0.4404
ID000388,2020-08-20,dr sherif zaafran responded letter texasgop senatorbobhall doctors free,0.0,0.708,0.292,0.5106
ID000389,2020-08-20,working daily covid19 spreadsheet individuals represented st,0.0,1.0,0.0,0.0
ID000390,2020-08-20,free coronavirus test northamptonshire today book test click,0.0,0.68,0.32,0.5106
ID000391,2020-08-20,banjomarla bodhibrian gtgrgtau jpkiekens charlotte3003g sarahdeniz nikolovscience covid19crusher niro6048727,0.0,1.0,0.0,0.0
ID000392,2020-08-20,helping providers triage,0.0,0.476,0.524,0.296
ID000393,2020-08-20,covid19 impacted business 500 businesses responded covid19 business impact survey,0.0,1.0,0.0,0.0
ID000394,2020-08-20,theatlantic emilygould god covid19 touch science proves wind ave satana,0.0,0.811,0.189,0.2732
ID000395,2020-08-20,douglas lumsden coleader acc grampian covid19 incident management team proposed statutory,0.0,1.0,0.0,0.0
ID000396,2020-08-20,california child age 17 died covid19 shutting,0.375,0.625,0.0,-0.5574
ID000397,2020-08-20,social entrepreneur alumna dr zoe lawson describes ou study experience helping ongoing project sw,0.0,0.855,0.145,0.296
ID000398,2020-08-20,evidence continue pour china suppressed covid19 created pandemic,0.0,0.778,0.222,0.25
ID000399,2020-08-20,prolonged eduminofindia maintains quiescency reopening colleges inte,0.0,1.0,0.0,0.0
ID000400,2020-08-20,doubt hydroxychloroquine protocols helped symptom free 4 days congressman louie gohmert spea,0.169,0.608,0.223,0.2023
ID000401,2020-08-20,justrenear dont luck rennea sassy covid19,0.332,0.668,0.0,-0.357
ID000402,2020-08-20,young artists drew kindness defeats covid19 animated refugees,0.204,0.531,0.265,0.1779
ID000403,2020-08-20,girl group xum undergo tests covid19 reported staff member met confirmed posit,0.0,1.0,0.0,0.0
ID000404,2020-08-20,calls beyondblue increased 20 cent victoria month shock horror keeping people locked,0.362,0.517,0.121,-0.6369
ID000405,2020-08-20,41 lakh youth lose jobs india covid19 pandemic,0.278,0.722,0.0,-0.4019
ID000406,2020-08-20,hmrc investigates 10000 covid19 phishing reports,0.0,1.0,0.0,0.0
ID000407,2020-08-20,serum institute starts phase 2 3 human trials oxfordastrazeneca covid19 vaccine india swarajyamag,0.0,1.0,0.0,0.0
ID000408,2020-08-20,asos wedding suits covid19,0.0,1.0,0.0,0.0
ID000409,2020-08-20,productive meeting prime minister makadhimi today reaffirm partnership discuss usiraq strategi,0.0,1.0,0.0,0.0
ID000410,2020-08-20,isnt naseeruddin shah sound positively deranged conversations,0.0,0.638,0.362,0.5267
ID000411,2020-08-20,covid 19 cases rising peak expected sept bihar floods 80 lakh ppl assam 56 lakhs trans,0.0,1.0,0.0,0.0
ID000412,2020-08-20,seo yi sook awaiting covid19 test drama suzy nam joo hyuk halts filming htt,0.0,1.0,0.0,0.0
ID000413,2020-08-20,petition prevent restrictions refuse covid19 vaccination,0.301,0.548,0.151,-0.2732
ID000414,2020-08-20,rthrzs covid19 ship destinations serviced thailand post coltd situation,0.0,1.0,0.0,0.0
ID000415,2020-08-20,gates fumbled response freedom darn freedom,0.0,0.323,0.677,0.8555
ID000416,2020-08-20,1st caeserian covid19 positive patient dr yogita gautam tea,0.0,0.69,0.31,0.5574
ID000417,2020-08-20,yesterday cases 1656 16 deaths,0.0,1.0,0.0,0.0
ID000418,2020-08-20,depreciating fortunes oil gas industry nigeria result covid19 epidemic,0.0,1.0,0.0,0.0
ID000419,2020-08-20,14 unnamed premier league players 12 clubs reportedly tested positive covid19,0.0,0.735,0.265,0.5574
ID000420,2020-08-20,45 israelis pessimistic ability handle crisis poll cond,0.475,0.36,0.165,-0.6486
